list_id,company,raw_company
ru_JEF,Jefferies Financial,JEFFERIES FINANCIAL GRP
ru_JELD,Jeld-Wen,JELD-WEN HOLDING INC
ru_JCAP,Jernigan Cap,JERNIGAN CAP INC
ru_JILL,Jjill,JJILL INC
ru_JBT,John Bean Tech,JOHN BEAN TECH CORP
ru_JCI,Johnson Controls Intnl,JOHNSON CONTROLS INTNL
ru_JOUT,Johnson Outdoors,JOHNSON OUTDOORS INC
ru_JNCE,Jounce Therapeutics,JOUNCE THERAPEUTICS INC
ru_LRN,K12,K12 INC
ru_KTWO,K2M,K2M GROUP HLDGS INC
ru_KDMN,Kadmon Holidings,KADMON HOLIDINGS INC
ru_KALU,Kaiser Aluminum,KAISER ALUMINUM CORP
ru_KALA,Kala Pharmaceuticals,KALA PHARMACEUTICALS
ru_KS,Kapstone Paper and Pack,KAPSTONE PAPER AND PACK
ru_KPTI,Karyopharm Therapeutics,KARYOPHARM THERAPEUTICS
ru_FRAC,Keane,KEANE GROUP INC
ru_KRNY,Kearny Financial,KEARNY FINANCIAL CORP
ru_KEM,Kemet,KEMET CORP
ru_KW,Kennedy-Wilson,KENNEDY-WILSON HLDGS INC
ru_KERX,Keryx Biopharmaceuticals,KERYX BIOPHARMACEUTICALS
ru_KEG,Key Energy Services,KEY ENERGY SERVICES INC
ru_KEYW,Keyw,KEYW HOLDING CORP
ru_KRC,Kilroy Realty,KILROY REALTY CORP
ru_KBAL,Kimball,KIMBALL INTERNATIONAL
ru_KMB,Kimberly Clark,KIMBERLY CLARK CORP
ru_KIM,Kimco Realty,KIMCO REALTY CORP
ru_KIN,Kindred Biosciences,KINDRED BIOSCIENCES INC
ru_KINS,Kingstone,KINGSTONE COS INC
ru_KNSL,Kinsale Capital,KINSALE CAPITAL GROUP
ru_KEX,Kirby,KIRBY CORP
ru_KIRK,Kirklands,KIRKLANDS INC
ru_KRG,Kite Realty Group Trust,KITE REALTY GROUP TRUST
ru_KREF,Kkr Real Estate Finance,KKR REAL ESTATE FINANCE
ru_KLDX,Klondex Mines,KLONDEX MINES LTD
ru_KLXI,KLX,KLX INC
ru_KMG,Kmg Chemicals,KMG CHEMICALS INC
ru_KNX,Knight-Swift Transport,KNIGHT-SWIFT TRANSPORT
ru_KNL,Knoll,KNOLL INC
ru_KN,Knowles,KNOWLES CORPORATION
ru_KSS,Kohls,KOHLS CORP
ru_KOP,Koppers,KOPPERS HOLDINGS INC
ru_KOS,Kosmos Energy,KOSMOS ENERGY LTD
ru_KRA,Kraton,KRATON CORPORATION
ru_KTOS,Kratos Defense & Sec Sol,KRATOS DEFENSE & SEC SOL
ru_KRO,Kronos Worldwide,KRONOS WORLDWIDE INC
ru_KURA,Kura Oncology,KURA ONCOLOGY INC
ru_LJPC,La Jolla Pharmaceutical,LA JOLLA PHARMACEUTICAL
ru_LZB,La Z Boy,LA Z BOY INC
ru_LH,Laboratory Corporation of America,LABORATORY CORP OF AMER
ru_LADR,Ladder Capital,LADDER CAPITAL CORP
ru_LTS,Ladenburg Thalman Fin,LADENBURG THALMAN FIN
ru_LBAI,Lakeland Bank,LAKELAND BANCORP INC
ru_LKFN,Lakeland Financial,LAKELAND FINANCIAL CORP
ru_LAMR,Lamar Advertising,LAMAR ADVERTISING CO
ru_LW,Lamb Weston,LAMB WESTON HOLDINGS
ru_LANC,Lancaster Colony,LANCASTER COLONY CORP
ru_LNDC,Landec,LANDEC CORP
ru_LE,Lands End,LANDS END INC
ru_LSTR,Landstar Systems,LANDSTAR SYSTEMS INC
ru_LCI,Lannett,LANNETT CO INC
ru_LNTH,Lantheus,LANTHEUS HOLDINGS INC
ru_LPI,Laredo Petroleum,LAREDO PETROLEUM INC
ru_LHO,Lasalle Hotel Properties,LASALLE HOTEL PROPERTIES
ru_LAWS,Lawson Products,LAWSON PRODUCTS INC
ru_LCII,Lci Industries,LCI INDUSTRIES
ru_LCNB,Lcnb,LCNB CORP
ru_LFGR,Leaf,LEAF GROUP LTD
ru_LTXB,Legacytexas Fin,LEGACYTEXAS FIN GROUP
ru_LMAT,Lemaitre Vascular,LEMAITRE VASCULAR INC
ru_LC,Lendingclub,LENDINGCLUB CORPORATION
ru_TREE,Lendingtree,LENDINGTREE INC
ru_LEVL,Level One Bank,LEVEL ONE BANCORP INC
ru_LXRX,Lexicon Pharmaceuticals,LEXICON PHARMACEUTICALS
ru_LXP,Lexington Realty Trust,LEXINGTON REALTY TRUST
ru_LGIH,Lgi Homes,LGI HOMES INC
ru_LHCG,LHC,LHC GROUP INC
ru_BATRA,Liberty Braves,LIBERTY BRAVES SERIES A
ru_LBRDA,Liberty Broadband,LIBERTY BROADBAND CL A
ru_LEXEA,Liberty Expedia,LIBERTY EXPEDIA HOLDINGS
ru_FWONA,Liberty Formula 1,LIBERTY FORMULA 1 SER A
ru_LILA,Liberty Latin America,LIBERTY LATIN AMERICA A
ru_LBRT,Liberty Oilfield Service,LIBERTY OILFIELD SERVICE
ru_LPT,Liberty Property Trust,LIBERTY PROPERTY TRUST
ru_LSXMA,Liberty Siriusxm,LIBERTY SIRIUSXM SER A
ru_LTRPA,Liberty Tripadvisor Hldg,LIBERTY TRIPADVISOR HLDG
ru_LSI,Life Storage,LIFE STORAGE INC
ru_LCUT,Lifetime Brands,LIFETIME BRANDS INC
ru_LGND,Ligand Pharmaceuticals,LIGAND PHARMACEUTICALS
ru_LLEX,Lilis Energy,LILIS ENERGY INC
ru_LLY,Lilly Eli & Company,LILLY ELI & CO
ru_LLNW,Limelight Networks,LIMELIGHT NETWORKS INC
ru_LMNR,Limoneira,LIMONEIRA CO
ru_LIND,Lindblad Expeditions,LINDBLAD EXPEDITIONS INC
ru_LNN,Lindsay,LINDSAY CORP
ru_LGF.A,Lions Gate Ent,LIONS GATE ENT CLASS A
ru_LQDT,Liquidity Services,LIQUIDITY SERVICES INC
ru_LFUS,Littelfuse,LITTELFUSE INC
ru_LIVN,Livanova,LIVANOVA PLC
ru_LYV,Live Nation Ent,LIVE NATION ENT INC
ru_LOB,Live Oak Bancshares,LIVE OAK BANCSHARES INC
ru_LIVX,Livexlive Media,LIVEXLIVE MEDIA
ru_LORL,Loral Space & Communications,LORAL SPACE & COMM
ru_LPX,Louisiana Pacific,LOUISIANA PACIFIC CORP
ru_LOW,Lowes,LOWES COS INC
ru_LOXO,Loxo Oncology,LOXO ONCOLOGY INC
ru_LXU,Lsb Industries,LSB INDUSTRIES INC
ru_LTC,Ltc Properties,LTC PROPERTIES INC
ru_LULU,Lululemon Athletica,LULULEMON ATHLETICA INC
ru_LL,Lumber Liquidators,LUMBER LIQUIDATORS HLDGS
ru_LITE,Lumentum,LUMENTUM HOLDINGS INC
ru_LMNX,Luminex,LUMINEX CORP
ru_LBC,Luther Burbank,LUTHER BURBANK CORP
ru_LDL,Lydall,LYDALL INC
ru_LYB,Lyondellbasell Inds,LYONDELLBASELL INDS
ru_MTB,M & T Bank,M & T BANK CORP
ru_MHO,M/I Homes,M/I HOMES INC
ru_MCBC,Macatawa Bank,MACATAWA BANK CORP
ru_MAC,Macerich,MACERICH CO
ru_CLI,Mack Cali Realty,MACK CALI REALTY CORP
ru_MTSI,Macom Tech Solutions,MACOM TECH SOLUTIONS
ru_MIC,Macquarie Infrastructure,MACQUARIE INFRASTRUCTURE
ru_MGNX,Macrogenics,MACROGENICS INC
ru_M,Macys,MACYS INC
ru_SHOO,Madden Steven,MADDEN STEVEN LTD
ru_MSG,Madison Square Garden,MADISON SQUARE GARDEN CO
ru_MDGL,Madrigal Pharmaceuticals,MADRIGAL PHARMACEUTICALS
ru_MHLD,Maiden,MAIDEN HOLDINGS LTD
ru_MBUU,Malibu Boats,MALIBU BOATS INC
ru_MNK,Mallinckrodt,MALLINCKRODT PLC
ru_MLVF,Malvern Bank,MALVERN BANCORP INC
ru_TUSK,Mammoth Energy Services,MAMMOTH ENERGY SERVICES
ru_MANH,Manhattan Assocs,MANHATTAN ASSOCS INC
ru_MTW,Manitowoc,MANITOWOC CO INC
ru_MNKD,Mannkind,MANNKIND CORP
ru_MANT,Mantech,MANTECH INTERNATIONAL
ru_MCS,Marcus,MARCUS CORP
ru_MMI,Marcus & Millichap,MARCUS & MILLICHAP
ru_MPX,Marine Products,MARINE PRODUCTS CORP
ru_HZO,Marinemax,MARINEMAX INC
ru_MRNS,Marinus Pharmaceuticals,MARINUS PHARMACEUTICALS
ru_MKTX,Marketaxess,MARKETAXESS HOLDINGS INC
ru_MRLN,Marlin Business,MARLIN BUSINESS SVCS
ru_VAC,Marriott Vac World,MARRIOTT VAC WORLD CORP
ru_MBII,Marrone Bio Innovations,MARRONE BIO INNOVATIONS
ru_MRTN,Marten Trans,MARTEN TRANS LTD
ru_MLM,Martin Marietta Mtls,MARTIN MARIETTA MTLS
ru_MRVL,Marvell Technology,MARVELL TECHNOLOGY GROUP
ru_MASI,Masimo,MASIMO CORPORATION
ru_DOOR,Masonite,MASONITE INTL CORP
ru_MTDR,Matador Res,MATADOR RES CO
ru_MTCH,Match,MATCH GROUP INC
ru_MTRN,Materion,MATERION CORPORATION
ru_MTRX,Matrix Service,MATRIX SERVICE CO
ru_MATW,Matthews,MATTHEWS INTERNATIONAL
ru_MLP,Maui Land & Pineapple,MAUI LAND & PINEAPPLE CO
ru_MXIM,Maxim Integrated Prods,MAXIM INTEGRATED PRODS
ru_MXWL,Maxwell Technologies,MAXWELL TECHNOLOGIES INC
ru_MBFI,Mb Financial,MB FINANCIAL INC
ru_MBI,Mbia,MBIA INC
ru_MBTF,Mbt Financial,MBT FINL CORP
ru_MCFT,Mcbc,MCBC HOLDINGS INC
ru_MKC,Mccormick & Company,MCCORMICK & CO INC
ru_MDR,Mcdermott,MCDERMOTT INTL INC
ru_MCD,Mcdonalds,MCDONALDS CORP
ru_MDU,Mdu Resources,MDU RESOURCES GROUP INC
ru_MRT,Medequities Realty Trust,MEDEQUITIES REALTY TRUST
ru_MPW,Medical Properties Trust,MEDICAL PROPERTIES TRUST
ru_MDCO,Medicines,MEDICINES CO
ru_MNOV,Medicinova,MEDICINOVA INC
ru_MED,Medifast,MEDIFAST INC
ru_MEDP,Medpace,MEDPACE HOLDINGS INC
ru_MDT,Medtronic,MEDTRONIC PLC
ru_MLNT,Melinta Therapeutics,MELINTA THERAPEUTICS INC
ru_MNLO,Menlo Therapeutics,MENLO THERAPEUTICS INC
ru_MBWM,Mercantile Bank,MERCANTILE BANK CORP
ru_MBIN,Merchants Bank,MERCHANTS BANCORP
ru_MRK,Merck & Company,MERCK & CO INC
ru_MRCY,Mercury Systems,MERCURY SYSTEMS INC
ru_MDP,Meredith,MEREDITH CORP
ru_EBSB,Meridian Bank,MERIDIAN BANCORP INC
ru_VIVO,Meridian Bioscience,MERIDIAN BIOSCIENCE INC
ru_MMSI,Merit Med Systems,MERIT MED SYSTEMS INC
ru_MRSN,Mersana Therapeutics,MERSANA THERAPEUTICS
ru_MLAB,Mesa Labs,MESA LABS INC
ru_CASH,Meta Financial,META FINANCIAL GROUP INC
ru_MEI,Methode Electrs,METHODE ELECTRS INC
ru_MCB,Metropolitan Bank Holdin,METROPOLITAN BANK HOLDIN
ru_MTD,Mettler Toledo,METTLER TOLEDO INTL INC
ru_MFA,Mfa Financial,MFA FINANCIAL INC
ru_MGEE,Mge Energy,MGE ENERGY INC
ru_MTG,Mgic Investment,MGIC INVESTMENT CORP
ru_MGPI,Mgp Ingredients,MGP INGREDIENTS INC
ru_KORS,Michael Kors,MICHAEL KORS HLDGS LTD
ru_MIK,Michaels Inc/The,MICHAELS COS INC/THE
ru_MPB,Mid Penn Bank,MID PENN BANCORP INC
ru_MAA,Mid-America Apt Communities,MID-AMER APT CMNTYS
ru_MBCN,Middlefield Banc,MIDDLEFIELD BANC CORP
ru_MSEX,Middlesex Water,MIDDLESEX WATER CO
ru_MSBI,Midland States Bank,MIDLAND STATES BANCORP
ru_MSL,Midsouth Bank,MIDSOUTH BANCORP INC
ru_MPO,Midstates Petroleum,MIDSTATES PETROLEUM CO
ru_MOFG,Midwestone Financial,MIDWESTONE FINL GROUP
ru_MLR,Miller Industries,MILLER INDUSTRIES INC
ru_MDXG,Mimedx,MIMEDX GROUP INC
ru_MTX,Minerals Technologies,MINERALS TECHNOLOGIES
ru_NERV,Minerva Neurosciences,MINERVA NEUROSCIENCES
ru_MGEN,Miragen Therapeutics,MIRAGEN THERAPEUTICS INC
ru_MRTX,Mirati Therapeutics,MIRATI THERAPEUTICS INC
ru_MG,Mistras,MISTRAS GROUP INC
ru_MKSI,Mks Instruments,MKS INSTRUMENTS INC
ru_MINI,Mobile Mini,MOBILE MINI INC
ru_MOD,Modine Manufacturing,MODINE MANUFACTURING CO
ru_MTEM,Molecular Templates,MOLECULAR TEMPLATES
ru_MNTA,Momenta Pharmaceuticals,MOMENTA PHARMACEUTICALS
ru_MCRI,Monarch Casino & Resort,MONARCH CASINO & RESORT
ru_MGI,Moneygram,MONEYGRAM INTERNATIONAL
ru_MNR,Monmouth Real Estate,MONMOUTH REAL ESTATE
ru_TYPE,Monotype Imaging Hldg,MONOTYPE IMAGING HLDG
ru_MNRO,Monro,MONRO INC
ru_INNT,Monster Digital,MONSTER DIGITAL INC
ru_MCO,Moodys,MOODYS CORP
ru_MORN,Morningstar,MORNINGSTAR INC
ru_MOS,Mosaic Company,MOSAIC COMPANY
ru_MPAA,Motorcar Pts America,MOTORCAR PTS AMERICA INC
ru_MOV,Movado,MOVADO GROUP INC
ru_MSA,Msa Safety,MSA SAFETY INC
ru_MSM,Msc Indl Direct,MSC INDL DIRECT INC
ru_MSCI,Msci,MSCI INC
ru_MSGN,Msg Networks,MSG NETWORKS INC
ru_MTSC,Mts Systems,MTS SYSTEMS CORP
ru_MWA,Mueller Wtr Prods,MUELLER WTR PRODS INC
ru_LABL,Multi Color,MULTI COLOR CORP
ru_MBIO,Mustang Bio,MUSTANG BIO
ru_MFSF,Mutualfirst Financial,MUTUALFIRST FINL INC
ru_MVBF,Mvb Financial,MVB FINANCIAL CORP
ru_MYE,Myers Industries,MYERS INDUSTRIES INC
ru_MYL,Mylan,MYLAN NV
ru_MYOK,Myokardia,MYOKARDIA INC
ru_MYRG,MYR,MYR GROUP INC
ru_MYGN,Myriad Genetics,MYRIAD GENETICS INC
ru_NBR,Nabors Industries,NABORS INDUSTRIES LTD
ru_NC,Nacco Industries,NACCO INDUSTRIES INC
ru_NANO,Nanometrics,NANOMETRICS INC
ru_NSTG,Nanostring Tech,NANOSTRING TECH INC
ru_NK,Nantkwest,NANTKWEST INC
ru_NSSC,Napco Sec Technologies,NAPCO SEC TECHNOLOGIES
ru_NTRA,Natera,NATERA INC
ru_NATH,Nathans Famous,NATHANS FAMOUS INC
ru_NBHC,National Bank,NATIONAL BANK HOLDINGS
ru_NKSH,National Bankshares,NATIONAL BANKSHARES INC
ru_FIZZ,National Beverage,NATIONAL BEVERAGE CORP
ru_NCMI,National Cinemedia,NATIONAL CINEMEDIA INC
ru_NCOM,National Comm,NATIONAL COMM CORP
ru_NFG,National Fuel Gas,NATIONAL FUEL GAS CO
ru_NGHC,National Gen,NATIONAL GEN HLDGS CORP
ru_NHI,National Health Invs,NATIONAL HEALTH INVS INC
ru_NHC,National Healthcare,NATIONAL HEALTHCARE CORP
ru_NATI,National Instrs,NATIONAL INSTRS CORP
ru_NPK,National Presto Inds,NATIONAL PRESTO INDS INC
ru_NRC,National Research,NATIONAL RESEARCH CORP
ru_NNN,National Retail Properties,NATIONAL RETAIL PPTYS
ru_NSA,National Storage Affil,NATIONAL STORAGE AFFIL
ru_EYE,National Vision,NATIONAL VISION HOLDINGS
ru_NWLI,National Western Life,NATIONAL WESTERN LIFE
ru_NGS,Natural Gas Services,NATURAL GAS SERVICES GRP
ru_NGVC,Natural Grocers Vita Ctg,NATURAL GROCERS VITA CTG
ru_NHTC,Natural Health Trends,NATURAL HEALTH TRENDS CO
ru_NATR,Natures Sunshine Prods,NATURES SUNSHINE PRODS
ru_BABY,Natus Medical,NATUS MEDICAL INC
ru_NLS,Nautilus,NAUTILUS INC
ru_NCI,Navigant Consulting,NAVIGANT CONSULTING INC
ru_NAVG,Navigators,NAVIGATORS GROUP INC
ru_NBTB,Nbt Bank,NBT BANCORP INC
ru_NCS,Nci Building Systems,NCI BUILDING SYSTEMS INC
ru_NCSM,Ncs Multistage Hold,NCS MULTISTAGE HOLD
ru_NP,Neenah,NEENAH INC
ru_NKTR,Nektar Therapeutics,NEKTAR THERAPEUTICS
ru_NNI,Nelnet,NELNET INC
ru_NEOG,Neogen,NEOGEN CORP
ru_NEO,Neogenomics,NEOGENOMICS INC
ru_NEOS,Neos Therapeutics,NEOS THERAPEUTICS INC
ru_NTGR,Netgear,NETGEAR INC
ru_NBIX,Neurocrine Biosciences,NEUROCRINE BIOSCIENCES
ru_NVRO,Nevro,NEVRO CORP
ru_NWHM,New Home Company,NEW HOME COMPANY INC
ru_NEWM,New Media Invt,NEW MEDIA INVT GROUP INC
ru_NRZ,New Residential Invt,NEW RESIDENTIAL INVT
ru_SNR,New Sr Invt,NEW SR INVT GROUP INC
ru_NWY,New York & Company,NEW YORK & CO INC
ru_NYMT,New York Mortgage Trust,NEW YORK MTG TR INC
ru_NYT,New York Times,NEW YORK TIMES CO
ru_NFX,Newfield Exploration,NEWFIELD EXPLORATION CO
ru_NLNK,Newlink Genetics,NEWLINK GENETICS CORP
ru_NMRK,Newmark,NEWMARK GROUP INC
ru_NR,Newpark Resources,NEWPARK RESOURCES INC
ru_NXEO,Nexeo Solutions,NEXEO SOLUTIONS INC
ru_NXRT,Nexpoint Residential,NEXPOINT RESIDENTIAL TR
ru_NXST,Nexstar Media,NEXSTAR MEDIA GROUP INC
ru_NEXT,Nextdecade,NEXTDECADE
ru_NODK,NI,NI HOLDINGS INC
ru_EGOV,NIC,NIC INC
ru_NCBS,Nicolet Bankshares,NICOLET BANKSHARES INC
ru_NLSN,Nielsen,NIELSEN HOLDINGS PLC
ru_NIHD,NII,NII HOLDINGS INC
ru_NINE,Nine Energy Service,NINE ENERGY SERVICE INC
ru_NL,Nl Industries,NL INDUSTRIES INC
ru_NMIH,NMI,NMI HLDGS INC
ru_NNBR,NN,NN INC
ru_NE,Noble,NOBLE CORPORATION PLC
ru_NDLS,Noodles & Company,NOODLES & COMPANY
ru_NAT,Nordic American Tanker,NORDIC AMERICAN TANKER
ru_NBN,Northeast Bank,NORTHEAST BANCORP
ru_NOG,Northern Oil & Gas,NORTHERN OIL & GAS INC
ru_NFBK,Northfield Bank,NORTHFIELD BANCORP INC
ru_NRIM,Northrim Bank,NORTHRIM BANCORP INC
ru_NRE,Northstar Realty Europe,NORTHSTAR REALTY EUROPE
ru_NWBI,Northwest Bancshares,NORTHWEST BANCSHARES INC
ru_NWN,Northwest Natural Gas,NORTHWEST NATURAL GAS CO
ru_NWPX,Northwest Pipe,NORTHWEST PIPE CO
ru_NWE,Northwestern,NORTHWESTERN CORP
ru_NCLH,Norwegian Cruise Line,NORWEGIAN CRUISE LINE
ru_NWFL,Norwood Financial,NORWOOD FINANCIAL CORP
ru_NOVT,Novanta,NOVANTA INC
ru_NVAX,Novavax,NOVAVAX INC
ru_NVCR,Novocure,NOVOCURE LTD
ru_NYLD.A,Nrg Yield,NRG YIELD INC CL A
ru_NTRI,Nutri System,NUTRI SYSTEM INC
ru_NUVA,Nuvasive,NUVASIVE INC
ru_NVTR,Nuvectra,NUVECTRA CORPORATION
ru_NES,Nuverra Envtl Solutions,NUVERRA ENVTL SOLUTIONS
ru_NVEE,Nv5 Global,NV5 GLOBAL INC
ru_NXPI,Nxp Semiconductors,NXP SEMICONDUCTORS NV
ru_NXTM,Nxstage Medical,NXSTAGE MEDICAL INC
ru_NYMX,Nymox Pharmaceutical,NYMOX PHARMACEUTICAL
ru_ORLY,O Reilly Automotive,O REILLY AUTOMOTIVE INC
ru_OVLY,Oak Valley Bank,OAK VALLEY BANCORP
ru_OAS,Oasis Pete,OASIS PETE INC
ru_OXY,Occidental Pete,OCCIDENTAL PETE CORP
ru_ORIG,Ocean Rig Udw,OCEAN RIG UDW INC
ru_OCFC,Oceanfirst Financial,OCEANFIRST FINANCIAL
ru_OCLR,Oclaro,OCLARO INC
ru_OFED,Oconee Federal Financial,OCONEE FEDERAL FINANCIAL
ru_OCUL,Ocular Therapeutix,OCULAR THERAPEUTIX INC
ru_OCN,Ocwen Financial,OCWEN FINANCIAL CORP
ru_ODT,Odonate Therapeutics,ODONATE THERAPEUTICS INC
ru_OFG,Ofg Bank,OFG BANCORP
ru_OVBC,Ohio Vy Banc,OHIO VY BANC CORP
ru_ODC,Oil Dri Corporation of America,OIL DRI CORP OF AMERICA
ru_OIS,Oil States,OIL STATES INTERNATIONAL
ru_ODFL,Old Dominion Freight,OLD DOMINION FREIGHT
ru_OLBK,Old Line Bancshares,OLD LINE BANCSHARES INC
ru_ONB,Old National Bank,OLD NATIONAL BANCORP
ru_OSBC,Old Second Bank,OLD SECOND BANCORP INC
ru_OLLI,Ollies Bargain Outlet,OLLIES BARGAIN OUTLET
ru_ZEUS,Olympic Steel,OLYMPIC STEEL INC
ru_OFLX,Omega Flex,OMEGA FLEX INC
ru_OHI,Omega Healthcare Invs,OMEGA HEALTHCARE INVS
ru_OMER,Omeros,OMEROS CORP
ru_OMC,Omnicom,OMNICOM GROUP INC
ru_OMN,Omnova Solutions,OMNOVA SOLUTIONS INC
ru_ONDK,On Deck Capital,ON DECK CAPITAL INC
ru_OGS,One Gas,ONE GAS INC
ru_OLP,One Liberty Properties,ONE LIBERTY PROPERTIES
ru_OPBK,Op Bank,OP BANCORP
ru_OPK,Opko Health,OPKO HEALTH INC
ru_OPY,Oppenheimer,OPPENHEIMER HOLDINGS INC
ru_OPTN,Optinose,OPTINOSE INC
ru_OPB,Opus Bk Irvine Calif,OPUS BK IRVINE CALIF
ru_OSUR,Orasure Technologies,ORASURE TECHNOLOGIES INC
ru_ORBC,Orbcomm,ORBCOMM INC
ru_ORC,Orchid Island Capital,ORCHID ISLAND CAPITAL
ru_ONVO,Organovo,ORGANOVO HLDGS INC
ru_OBNK,Origin Bank,ORIGIN BANCORP
ru_ORN,Orion,ORION GROUP HOLDINGS
ru_ORIT,Oritani Financial,ORITANI FINANCIAL CORP
ru_ORA,Ormat Technologies,ORMAT TECHNOLOGIES INC
ru_ORRF,Orrstown Financial,ORRSTOWN FINL SVCS INC
ru_OFIX,Orthofix,ORTHOFIX INTL NV
ru_KIDS,Orthopediatrics,ORTHOPEDIATRICS CORP
ru_OTTR,Otter Tail,OTTER TAIL CORP
ru_OUT,Outfront Media,OUTFRONT MEDIA INC
ru_OSG,Overseas Shipholding,OVERSEAS SHIPHOLDING INC
ru_OSTK,Overstock Com,OVERSTOCK COM INC
ru_OVID,Ovid Therapeutics,OVID THERAPEUTICS INC
ru_OI,Owens Illinois,OWENS ILLINOIS INC
ru_OXFD,Oxford Immunotec Global,OXFORD IMMUNOTEC GLOBAL
ru_OXM,Oxford Industries,OXFORD INDUSTRIES INC
ru_PTSI,P A M Transn,P A M TRANSN SVCS INC
ru_CNXN,P C Connection,P C CONNECTION
ru_PACB,Pacific Biosciences Ca,PACIFIC BIOSCIENCES CA
ru_PMBC,Pacific Mercantile Banco,PACIFIC MERCANTILE BANCO
ru_PPBI,Pacific Premier Bank,PACIFIC PREMIER BANCORP
ru_PCRX,Pacira Pharmaceuticals,PACIRA PHARMACEUTICALS
ru_PKG,Packaging Corporation of America,PACKAGING CORP OF AMER
ru_PACW,Pacwest Bank,PACWEST BANCORP
ru_PTN,Palatin Technologies,PALATIN TECHNOLOGIES INC
ru_P,Pandora Media,PANDORA MEDIA INC
ru_PHX,Panhandle Oil and Gas,PANHANDLE OIL AND GAS
ru_PZZA,Papa Johns,PAPA JOHNS INTERNATIONAL
ru_PAR,Par Technology,PAR TECHNOLOGY CORP
ru_PGRE,Paramount,PARAMOUNT GROUP INC
ru_PRTK,Paratek Pharmaceuticals,PARATEK PHARMACEUTICALS
ru_PCYG,Park City,PARK CITY GROUP INC
ru_PK,Park Hotels & Resorts,PARK HOTELS & RESORTS
ru_PRK,Park National,PARK NATIONAL CORP
ru_PKOH,Park Ohio,PARK OHIO HOLDINGS CORP
ru_PKBK,Parke Bank,PARKE BANCORP INC
ru_PH,Parker Hannifin,PARKER HANNIFIN CORP
ru_PE,Parsley Energy,PARSLEY ENERGY INC
ru_PATK,Patrick Inds,PATRICK INDS INC
ru_PEGI,Pattern Energy,PATTERN ENERGY GROUP INC
ru_PTEN,Patterson Uti Energy,PATTERSON UTI ENERGY
ru_PCTY,Paylocity Hldg,PAYLOCITY HLDG CORP
ru_PCSB,Pcsb Financial,PCSB FINANCIAL CORP
ru_PDCE,Pdc Energy,PDC ENERGY INC
ru_PDLI,Pdl Biopharma,PDL BIOPHARMA INC
ru_PDLB,Pdl Community Bank,PDL COMMUNITY BANCORP
ru_PDVW,Pdvwireless,PDVWIRELESS INC
ru_PGC,Peapack-Gladstone Financial,PEAPACK-GLADSTONE FINL
ru_PEB,Pebblebrook Hotel Trust,PEBBLEBROOK HOTEL TRUST
ru_PVAC,Penn Virginia,PENN VIRGINIA CORP
ru_JCP,Penney J C,PENNEY J C INC
ru_PWOD,Penns Woods Bank,PENNS WOODS BANCORP INC
ru_PEI,Pennsylvania Real Estate,PENNSYLVANIA REAL ESTATE
ru_PFSI,Pennymac Financial,PENNYMAC FINL SVCS INC
ru_PMT,Pennymac Mortgage Inv,PENNYMAC MORTGAGE INV
ru_PAG,Penske Automotive,PENSKE AUTOMOTIVE GROUP
ru_PEN,Penumbra,PENUMBRA INC
ru_PEBO,Peoples Bank,PEOPLES BANCORP INC
ru_PEBK,Peoples Bank N C,PEOPLES BANCORP N C INC
ru_PFIS,Peoples Financial,PEOPLES FINL SVCS CORP
ru_PBCT,Peoples United Financial,PEOPLES UNITED FINANCIAL
ru_PUB,Peoples Utah Bank,PEOPLES UTAH BANCORP
ru_PFGC,Performance Food,PERFORMANCE FOOD GROUP
ru_PRGO,Perrigo,PERRIGO CO PLC
ru_PETQ,Petiq,PETIQ
ru_PETS,Petmed Express,PETMED EXPRESS INC
ru_PFNX,Pfenex,PFENEX INC
ru_PFSW,Pfsweb,PFSWEB INC
ru_PGTI,Pgt Innovations,PGT INNOVATIONS INC
ru_PHH,PHH,PHH CORPORATION
ru_PHIIK,PHI,PHI INC
ru_PAHC,Phibro Animal Health,PHIBRO ANIMAL HEALTH
ru_DOC,Physicians Realty Trust,PHYSICIANS REALTY TRUST
ru_PICO,Pico,PICO HOLDINGS INC
ru_PDM,Piedmont Office Rlty,PIEDMONT OFFICE RLTY TR
ru_PIRS,Pieris Pharmaceuticals,PIERIS PHARMACEUTICALS
ru_PPC,Pilgrims Pride,PILGRIMS PRIDE CORP
ru_PNFP,Pinnacle Financial,PINNACLE FINANCIAL
ru_PES,Pioneer Energy Services,PIONEER ENERGY SERVICES
ru_PXD,Pioneer Nat Resources,PIONEER NAT RESOURCES CO
ru_PLNT,Planet Fitness,PLANET FITNESS INC
ru_PLT,Plantronics,PLANTRONICS INC
ru_PAH,Platform Specialty Prods,PLATFORM SPECIALTY PRODS
ru_AGS,Playags,PLAYAGS INC
ru_PLUG,Plug Power,PLUG POWER INC
ru_PNC,Pnc Financial,PNC FINANCIAL SVCS GROUP
ru_PNM,Pnm Resources,PNM RESOURCES INC
ru_COOL,Polarityte,POLARITYTE INC
ru_POR,Portland Gen Elec,PORTLAND GEN ELEC CO
ru_PTLA,Portola Pharmaceuticals,PORTOLA PHARMACEUTICALS
ru_PBPB,Potbelly,POTBELLY CORPORATION
ru_PCH,Potlatchdeltic,POTLATCHDELTIC CORP
ru_POWL,Powell Industries,POWELL INDUSTRIES INC
ru_PQG,PQ,PQ GROUP HOLDINGS INC
